File name,Contains,Buzz,Social,Date & time
Batlife_Ottenby_2022-06-28_01-09-56_0005394.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220628 01:09
Batlife_Ottenby_2022-06-28_01-10-01_0005395.wav,-,-,S,20220628 01:10
Batlife_Ottenby_2022-06-28_01-15-23_0005396.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220628 01:15
Batlife_Ottenby_2022-06-28_01-15-27_0005397.wav,-,-,S,20220628 01:15
Batlife_Ottenby_2022-06-28_01-19-49_0005398.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220628 01:19
Batlife_Ottenby_2022-06-28_01-19-54_0005399.wav,-,-,S,20220628 01:19
Batlife_Ottenby_2022-06-28_02-18-26_0005400.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220628 02:18
Batlife_Ottenby_2022-06-28_02-18-31_0005401.wav,-,-,S,20220628 02:18
Batlife_Ottenby_2022-06-28_02-29-32_0005402.wav,-,-,S,20220628 02:29
Batlife_Ottenby_2022-06-28_02-29-37_0005403.wav,Nyctalus noctula (Större brunfladdermus),-,-,20220628 02:29
Batlife_Ottenby_2022-06-28_02-29-42_0005404.wav,-,-,S,20220628 02:29
Batlife_Ottenby_2022-06-28_02-29-48_0005405.wav,-,-,S,20220628 02:29
Batlife_Ottenby_2022-06-28_02-29-53_0005406.wav,-,-,S,20220628 02:29
Batlife_Ottenby_2022-06-28_02-29-59_0005407.wav,-,-,S,20220628 02:29
Batlife_Ottenby_2022-06-28_02-34-20_0005408.wav,-,-,S,20220628 02:34
Batlife_Ottenby_2022-06-28_02-34-25_0005409.wav,-,-,S,20220628 02:34
Batlife_Ottenby_2022-06-28_02-35-45_0005410.wav,-,-,S,20220628 02:35
Batlife_Ottenby_2022-06-28_02-35-50_0005411.wav,Nyctalus noctula (Större brunfladdermus),-,-,20220628 02:35
Batlife_Ottenby_2022-06-28_02-35-55_0005412.wav,Nyctalus noctula (Större brunfladdermus),-,-,20220628 02:35
Batlife_Ottenby_2022-06-28_02-36-01_0005413.wav,-,-,S,20220628 02:36
Batlife_Ottenby_2022-06-28_02-36-06_0005414.wav,-,-,S,20220628 02:36
Batlife_Ottenby_2022-06-28_23-16-32_0005415.wav,-,-,S,20220628 23:16
Batlife_Ottenby_2022-06-28_23-40-52_0005416.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220628 23:40
Batlife_Ottenby_2022-06-28_23-40-57_0005417.wav,-,-,S,20220628 23:40
Batlife_Ottenby_2022-06-28_23-55-11_0005418.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220628 23:55
Batlife_Ottenby_2022-06-28_23-55-16_0005419.wav,-,-,S,20220628 23:55
Batlife_Ottenby_2022-06-28_23-57-28_0005420.wav,-,-,S,20220628 23:57
Batlife_Ottenby_2022-06-28_23-57-38_0005421.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220628 23:57
Batlife_Ottenby_2022-06-28_23-57-43_0005422.wav,-,-,S,20220628 23:57
Batlife_Ottenby_2022-06-28_23-57-47_0005423.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220628 23:57
Batlife_Ottenby_2022-06-28_23-57-52_0005424.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220628 23:57
Batlife_Ottenby_2022-06-28_23-57-57_0005425.wav,-,-,S,20220628 23:57
Batlife_Ottenby_2022-06-28_23-58-00_0005426.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220628 23:58
Batlife_Ottenby_2022-06-28_23-58-05_0005427.wav,-,-,S,20220628 23:58
Batlife_Ottenby_2022-06-28_23-58-38_0005428.wav,-,-,S,20220628 23:58
Batlife_Ottenby_2022-06-28_23-58-43_0005429.wav,?,-,-,20220628 23:58
Batlife_Ottenby_2022-06-28_23-59-54_0005430.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220628 23:59
Batlife_Ottenby_2022-06-28_23-59-59_0005431.wav,-,-,S,20220628 23:59
Batlife_Ottenby_2022-06-29_00-00-32_0005432.wav,-,-,S,20220629 00:00
Batlife_Ottenby_2022-06-29_00-00-37_0005433.wav,-,-,S,20220629 00:00
Batlife_Ottenby_2022-06-29_00-01-35_0005434.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:01
Batlife_Ottenby_2022-06-29_00-01-39_0005435.wav,-,-,S,20220629 00:01
Batlife_Ottenby_2022-06-29_00-02-17_0005436.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:02
Batlife_Ottenby_2022-06-29_00-02-21_0005437.wav,-,-,S,20220629 00:02
Batlife_Ottenby_2022-06-29_00-03-49_0005438.wav,-,-,-,20220629 00:03
Batlife_Ottenby_2022-06-29_00-04-10_0005439.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:04
Batlife_Ottenby_2022-06-29_00-04-15_0005440.wav,-,-,S,20220629 00:04
Batlife_Ottenby_2022-06-29_00-05-01_0005441.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220629 00:05
Batlife_Ottenby_2022-06-29_00-05-06_0005442.wav,-,-,S,20220629 00:05
Batlife_Ottenby_2022-06-29_00-06-02_0005443.wav,Myotis sp. (Myotisart),-,-,20220629 00:06
Batlife_Ottenby_2022-06-29_00-06-06_0005444.wav,Pipistrellus nathusii (Trollpipistrell),-,-,20220629 00:06
Batlife_Ottenby_2022-06-29_00-06-12_0005445.wav,-,-,S,20220629 00:06
Batlife_Ottenby_2022-06-29_00-07-13_0005446.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:07
Batlife_Ottenby_2022-06-29_00-07-18_0005447.wav,-,-,S,20220629 00:07
Batlife_Ottenby_2022-06-29_00-08-06_0005448.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:08
Batlife_Ottenby_2022-06-29_00-08-11_0005449.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:08
Batlife_Ottenby_2022-06-29_00-08-16_0005450.wav,-,-,S,20220629 00:08
Batlife_Ottenby_2022-06-29_00-08-45_0005451.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220629 00:08
Batlife_Ottenby_2022-06-29_00-08-50_0005452.wav,-,-,S,20220629 00:08
Batlife_Ottenby_2022-06-29_00-10-36_0005453.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:10
Batlife_Ottenby_2022-06-29_00-10-41_0005454.wav,-,-,S,20220629 00:10
Batlife_Ottenby_2022-06-29_00-11-16_0005455.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:11
Batlife_Ottenby_2022-06-29_00-11-21_0005456.wav,-,-,S,20220629 00:11
Batlife_Ottenby_2022-06-29_00-11-25_0005457.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:11
Batlife_Ottenby_2022-06-29_00-11-30_0005458.wav,-,-,S,20220629 00:11
Batlife_Ottenby_2022-06-29_00-12-52_0005459.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:12
Batlife_Ottenby_2022-06-29_00-12-56_0005460.wav,-,-,S,20220629 00:12
Batlife_Ottenby_2022-06-29_00-14-22_0005461.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:14
Batlife_Ottenby_2022-06-29_00-14-27_0005462.wav,Pipistrellus sp. (Pipistrellart),-,-,20220629 00:14
Batlife_Ottenby_2022-06-29_00-14-32_0005463.wav,-,-,S,20220629 00:14
Batlife_Ottenby_2022-06-29_00-14-48_0005464.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:14
Batlife_Ottenby_2022-06-29_00-14-53_0005465.wav,-,-,S,20220629 00:14
Batlife_Ottenby_2022-06-29_00-15-29_0005466.wav,-,-,-,20220629 00:15
Batlife_Ottenby_2022-06-29_00-15-34_0005467.wav,-,-,S,20220629 00:15
Batlife_Ottenby_2022-06-29_00-20-39_0005468.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:20
Batlife_Ottenby_2022-06-29_00-20-44_0005469.wav,-,-,S,20220629 00:20
Batlife_Ottenby_2022-06-29_00-20-53_0005470.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:20
Batlife_Ottenby_2022-06-29_00-20-58_0005471.wav,-,-,S,20220629 00:20
Batlife_Ottenby_2022-06-29_00-22-34_0005472.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:22
Batlife_Ottenby_2022-06-29_00-22-39_0005473.wav,-,-,S,20220629 00:22
Batlife_Ottenby_2022-06-29_00-26-25_0005474.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,S,20220629 00:26
Batlife_Ottenby_2022-06-29_00-26-30_0005475.wav,-,-,S,20220629 00:26
Batlife_Ottenby_2022-06-29_00-26-34_0005476.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220629 00:26
Batlife_Ottenby_2022-06-29_00-26-38_0005477.wav,-,-,S,20220629 00:26
Batlife_Ottenby_2022-06-29_00-27-06_0005478.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:27
Batlife_Ottenby_2022-06-29_00-27-11_0005479.wav,-,-,S,20220629 00:27
Batlife_Ottenby_2022-06-29_00-28-29_0005480.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:28
Batlife_Ottenby_2022-06-29_00-28-34_0005481.wav,Pipistrellus sp. (Pipistrellart),B,-,20220629 00:28
Batlife_Ottenby_2022-06-29_00-28-40_0005482.wav,-,-,S,20220629 00:28
Batlife_Ottenby_2022-06-29_00-29-01_0005483.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:29
Batlife_Ottenby_2022-06-29_00-29-06_0005484.wav,-,-,S,20220629 00:29
Batlife_Ottenby_2022-06-29_00-29-30_0005485.wav,-,B,-,20220629 00:29
Batlife_Ottenby_2022-06-29_00-29-35_0005486.wav,-,-,S,20220629 00:29
Batlife_Ottenby_2022-06-29_00-30-20_0005487.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:30
Batlife_Ottenby_2022-06-29_00-30-25_0005488.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:30
Batlife_Ottenby_2022-06-29_00-30-30_0005489.wav,-,-,-,20220629 00:30
Batlife_Ottenby_2022-06-29_00-30-36_0005490.wav,-,-,S,20220629 00:30
Batlife_Ottenby_2022-06-29_00-30-36_0005491.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220629 00:30
Batlife_Ottenby_2022-06-29_00-30-41_0005492.wav,-,-,S,20220629 00:30
Batlife_Ottenby_2022-06-29_00-31-37_0005493.wav,-,-,-,20220629 00:31
Batlife_Ottenby_2022-06-29_00-31-42_0005494.wav,-,-,S,20220629 00:31
Batlife_Ottenby_2022-06-29_00-32-27_0005495.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:32
Batlife_Ottenby_2022-06-29_00-32-32_0005496.wav,-,-,S,20220629 00:32
Batlife_Ottenby_2022-06-29_00-32-44_0005497.wav,-,-,S,20220629 00:32
Batlife_Ottenby_2022-06-29_00-32-49_0005498.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:32
Batlife_Ottenby_2022-06-29_00-32-54_0005499.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:32
Batlife_Ottenby_2022-06-29_00-32-59_0005500.wav,-,-,S,20220629 00:32
Batlife_Ottenby_2022-06-29_00-33-06_0005501.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:33
Batlife_Ottenby_2022-06-29_00-33-11_0005502.wav,-,-,S,20220629 00:33
Batlife_Ottenby_2022-06-29_00-33-44_0005503.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:33
Batlife_Ottenby_2022-06-29_00-33-49_0005504.wav,-,-,S,20220629 00:33
Batlife_Ottenby_2022-06-29_00-34-16_0005505.wav,-,-,S,20220629 00:34
Batlife_Ottenby_2022-06-29_00-34-21_0005506.wav,-,-,S,20220629 00:34
Batlife_Ottenby_2022-06-29_00-34-35_0005507.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:34
Batlife_Ottenby_2022-06-29_00-34-40_0005508.wav,-,-,S,20220629 00:34
Batlife_Ottenby_2022-06-29_00-37-16_0005509.wav,-,-,S,20220629 00:37
Batlife_Ottenby_2022-06-29_00-37-21_0005510.wav,-,-,S,20220629 00:37
Batlife_Ottenby_2022-06-29_00-38-49_0005511.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:38
Batlife_Ottenby_2022-06-29_00-38-54_0005512.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:38
Batlife_Ottenby_2022-06-29_00-38-59_0005513.wav,-,-,S,20220629 00:38
Batlife_Ottenby_2022-06-29_00-39-38_0005514.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:39
Batlife_Ottenby_2022-06-29_00-39-42_0005515.wav,-,-,S,20220629 00:39
Batlife_Ottenby_2022-06-29_00-40-07_0005516.wav,-,-,S,20220629 00:40
Batlife_Ottenby_2022-06-29_00-40-11_0005517.wav,-,-,S,20220629 00:40
Batlife_Ottenby_2022-06-29_00-40-56_0005518.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:40
Batlife_Ottenby_2022-06-29_00-41-01_0005519.wav,-,-,S,20220629 00:41
Batlife_Ottenby_2022-06-29_00-41-06_0005520.wav,-,-,S,20220629 00:41
Batlife_Ottenby_2022-06-29_00-41-49_0005521.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:41
Batlife_Ottenby_2022-06-29_00-41-54_0005522.wav,-,-,S,20220629 00:41
Batlife_Ottenby_2022-06-29_00-42-19_0005523.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220629 00:42
Batlife_Ottenby_2022-06-29_00-42-24_0005524.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220629 00:42
Batlife_Ottenby_2022-06-29_00-42-29_0005525.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,S,20220629 00:42
Batlife_Ottenby_2022-06-29_00-42-35_0005526.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:42
Batlife_Ottenby_2022-06-29_00-42-40_0005527.wav,-,-,S,20220629 00:42
Batlife_Ottenby_2022-06-29_00-42-47_0005528.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:42
Batlife_Ottenby_2022-06-29_00-42-51_0005529.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:42
Batlife_Ottenby_2022-06-29_00-42-57_0005530.wav,?,-,-,20220629 00:42
Batlife_Ottenby_2022-06-29_00-43-04_0005531.wav,-,-,S,20220629 00:43
Batlife_Ottenby_2022-06-29_00-43-09_0005532.wav,-,-,S,20220629 00:43
Batlife_Ottenby_2022-06-29_00-43-35_0005533.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:43
Batlife_Ottenby_2022-06-29_00-43-40_0005534.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:43
Batlife_Ottenby_2022-06-29_00-43-45_0005535.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:43
Batlife_Ottenby_2022-06-29_00-43-50_0005536.wav,-,-,S,20220629 00:43
Batlife_Ottenby_2022-06-29_00-43-56_0005537.wav,-,-,S,20220629 00:43
Batlife_Ottenby_2022-06-29_00-44-58_0005538.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:44
Batlife_Ottenby_2022-06-29_00-45-02_0005539.wav,-,-,S,20220629 00:45
Batlife_Ottenby_2022-06-29_00-46-08_0005540.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:46
Batlife_Ottenby_2022-06-29_00-46-13_0005541.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:46
Batlife_Ottenby_2022-06-29_00-46-18_0005542.wav,-,-,S,20220629 00:46
Batlife_Ottenby_2022-06-29_00-47-13_0005543.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:47
Batlife_Ottenby_2022-06-29_00-47-18_0005544.wav,-,-,S,20220629 00:47
Batlife_Ottenby_2022-06-29_00-52-34_0005545.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:52
Batlife_Ottenby_2022-06-29_00-52-39_0005546.wav,-,-,S,20220629 00:52
Batlife_Ottenby_2022-06-29_00-53-12_0005547.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:53
Batlife_Ottenby_2022-06-29_00-53-17_0005548.wav,-,-,S,20220629 00:53
Batlife_Ottenby_2022-06-29_00-53-24_0005549.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 00:53
Batlife_Ottenby_2022-06-29_00-53-29_0005550.wav,-,-,S,20220629 00:53
Batlife_Ottenby_2022-06-29_00-53-33_0005551.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 00:53
Batlife_Ottenby_2022-06-29_00-53-38_0005552.wav,-,-,S,20220629 00:53
Batlife_Ottenby_2022-06-29_00-54-21_0005553.wav,-,-,S,20220629 00:54
Batlife_Ottenby_2022-06-29_00-54-26_0005554.wav,-,-,S,20220629 00:54
Batlife_Ottenby_2022-06-29_00-54-34_0005555.wav,-,-,S,20220629 00:54
Batlife_Ottenby_2022-06-29_00-54-38_0005556.wav,Eptesicus nilssonii (Nordfladdermus),B,-,20220629 00:54
Batlife_Ottenby_2022-06-29_00-54-44_0005557.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:54
Batlife_Ottenby_2022-06-29_00-54-49_0005558.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:54
Batlife_Ottenby_2022-06-29_00-54-55_0005559.wav,-,-,S,20220629 00:54
Batlife_Ottenby_2022-06-29_00-55-00_0005560.wav,Eptesicus nilssonii (Nordfladdermus),B,-,20220629 00:55
Batlife_Ottenby_2022-06-29_00-55-06_0005561.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:55
Batlife_Ottenby_2022-06-29_00-55-11_0005562.wav,-,-,S,20220629 00:55
Batlife_Ottenby_2022-06-29_00-55-16_0005563.wav,-,-,S,20220629 00:55
Batlife_Ottenby_2022-06-29_00-55-30_0005564.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:55
Batlife_Ottenby_2022-06-29_00-55-35_0005565.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:55
Batlife_Ottenby_2022-06-29_00-55-41_0005566.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:55
Batlife_Ottenby_2022-06-29_00-55-46_0005567.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:55
Batlife_Ottenby_2022-06-29_00-55-51_0005568.wav,-,-,S,20220629 00:55
Batlife_Ottenby_2022-06-29_00-56-01_0005569.wav,Eptesicus nilssonii (Nordfladdermus),B,-,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-06_0005570.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-11_0005571.wav,-,-,S,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-23_0005572.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-28_0005573.wav,-,-,S,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-33_0005574.wav,?,-,-,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-38_0005575.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-43_0005576.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-48_0005577.wav,-,-,S,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-51_0005578.wav,-,-,S,20220629 00:56
Batlife_Ottenby_2022-06-29_00-56-56_0005579.wav,-,-,S,20220629 00:56
Batlife_Ottenby_2022-06-29_00-57-14_0005580.wav,-,-,S,20220629 00:57
Batlife_Ottenby_2022-06-29_00-57-19_0005581.wav,-,-,S,20220629 00:57
Batlife_Ottenby_2022-06-29_00-57-23_0005582.wav,-,-,S,20220629 00:57
Batlife_Ottenby_2022-06-29_00-57-28_0005583.wav,-,-,S,20220629 00:57
Batlife_Ottenby_2022-06-29_00-58-53_0005584.wav,-,-,S,20220629 00:58
Batlife_Ottenby_2022-06-29_00-58-57_0005585.wav,-,-,S,20220629 00:58
Batlife_Ottenby_2022-06-29_00-59-10_0005586.wav,-,-,S,20220629 00:59
Batlife_Ottenby_2022-06-29_00-59-15_0005587.wav,-,-,S,20220629 00:59
Batlife_Ottenby_2022-06-29_00-59-29_0005588.wav,-,-,S,20220629 00:59
Batlife_Ottenby_2022-06-29_00-59-33_0005589.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 00:59
Batlife_Ottenby_2022-06-29_00-59-39_0005590.wav,-,-,S,20220629 00:59
Batlife_Ottenby_2022-06-29_01-00-03_0005591.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-08_0005592.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-13_0005593.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-19_0005594.wav,Myotis myotis (Större musöra),-,-,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-24_0005595.wav,-,-,S,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-29_0005596.wav,Eptesicus nilssonii (Nordfladdermus),B,-,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-35_0005597.wav,-,-,S,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-40_0005598.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-46_0005599.wav,-,-,S,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-51_0005600.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:00
Batlife_Ottenby_2022-06-29_01-00-56_0005601.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:00
Batlife_Ottenby_2022-06-29_01-01-01_0005602.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-07_0005603.wav,-,-,S,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-12_0005604.wav,-,-,S,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-16_0005605.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-21_0005606.wav,-,-,S,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-26_0005607.wav,-,-,S,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-33_0005608.wav,-,-,S,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-38_0005609.wav,-,-,S,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-45_0005610.wav,-,-,-,20220629 01:01
Batlife_Ottenby_2022-06-29_01-01-50_0005611.wav,-,-,S,20220629 01:01
Batlife_Ottenby_2022-06-29_01-02-01_0005612.wav,-,-,S,20220629 01:02
Batlife_Ottenby_2022-06-29_01-02-06_0005613.wav,?,-,-,20220629 01:02
Batlife_Ottenby_2022-06-29_01-03-08_0005614.wav,-,-,S,20220629 01:03
Batlife_Ottenby_2022-06-29_01-03-13_0005615.wav,-,-,S,20220629 01:03
Batlife_Ottenby_2022-06-29_01-03-18_0005616.wav,Eptesicus nilssonii (Nordfladdermus),B,-,20220629 01:03
Batlife_Ottenby_2022-06-29_01-03-24_0005617.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:03
Batlife_Ottenby_2022-06-29_01-03-29_0005618.wav,-,-,S,20220629 01:03
Batlife_Ottenby_2022-06-29_01-03-35_0005619.wav,?,-,-,20220629 01:03
Batlife_Ottenby_2022-06-29_01-03-50_0005620.wav,-,-,S,20220629 01:03
Batlife_Ottenby_2022-06-29_01-03-55_0005621.wav,-,-,S,20220629 01:03
Batlife_Ottenby_2022-06-29_01-04-08_0005622.wav,-,-,S,20220629 01:04
Batlife_Ottenby_2022-06-29_01-06-07_0005623.wav,-,-,S,20220629 01:06
Batlife_Ottenby_2022-06-29_01-06-12_0005624.wav,?,-,-,20220629 01:06
Batlife_Ottenby_2022-06-29_01-08-24_0005625.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:08
Batlife_Ottenby_2022-06-29_01-08-29_0005626.wav,-,-,-,20220629 01:08
Batlife_Ottenby_2022-06-29_01-08-35_0005627.wav,-,-,S,20220629 01:08
Batlife_Ottenby_2022-06-29_01-08-42_0005628.wav,-,-,S,20220629 01:08
Batlife_Ottenby_2022-06-29_01-08-50_0005629.wav,-,-,S,20220629 01:08
Batlife_Ottenby_2022-06-29_01-08-56_0005630.wav,-,-,S,20220629 01:08
Batlife_Ottenby_2022-06-29_01-09-01_0005631.wav,-,-,S,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-07_0005632.wav,-,-,S,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-12_0005633.wav,-,-,S,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-20_0005634.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-24_0005635.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-30_0005636.wav,-,-,S,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-35_0005637.wav,-,-,S,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-36_0005638.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-41_0005639.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-47_0005640.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-52_0005641.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:09
Batlife_Ottenby_2022-06-29_01-09-57_0005642.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220629 01:09
Batlife_Ottenby_2022-06-29_01-10-03_0005643.wav,-,-,S,20220629 01:10
Batlife_Ottenby_2022-06-29_01-12-12_0005644.wav,-,-,-,20220629 01:12
Batlife_Ottenby_2022-06-29_01-12-17_0005645.wav,-,-,S,20220629 01:12
Batlife_Ottenby_2022-06-29_01-12-26_0005646.wav,Pipistrellus sp. (Pipistrellart),B,-,20220629 01:12
Batlife_Ottenby_2022-06-29_01-12-31_0005647.wav,-,-,S,20220629 01:12
Batlife_Ottenby_2022-06-29_01-12-58_0005648.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220629 01:12
Batlife_Ottenby_2022-06-29_01-13-03_0005649.wav,-,-,S,20220629 01:13
Batlife_Ottenby_2022-06-29_01-13-57_0005650.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,S,20220629 01:13
Batlife_Ottenby_2022-06-29_01-14-02_0005651.wav,-,-,S,20220629 01:14
Batlife_Ottenby_2022-06-29_01-15-47_0005652.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220629 01:15
